label,sentence
False,ה חיילים מאחורי ה נהגים רץ
False,ה חיילים ש ה נהג מעריצים רצים
False,ה מנהלים ש ה מלחינים אוהב ישנים
False,ה חקלאי ש ה זמר אוהבים צוחק
True,ה טייס ש מכיר את ה זמרים רץ
False,ה קצינים ש ה מהנדסים אוהב חיים
False,ה חייל ש ה שרים שונאים שוחים
False,ה טבחים ש מכירים את ה מהנדס רוקד
True,ה רופאים ש ה שר מכיר שוחים
True,ה חקלאים מאחורי ה נהגים שוחים
True,ה נהג ש שונא את ה מלחינים צוחק
False,ה טייסים ישנים ו שותה
False,ה רופא ש ה נהג אוהבים רוקד
False,ה חקלאי ש ה שומרים אוהב רוקד
False,ה נהג ש אוהב את ה טכנאי חיים
True,ה מנהל ש ה רקדן אוהב שוחה
False,ה רופא ש שונא את ה טכנאי נוסעים
True,ה מנהל ש ה רקדן מעריץ ישן
True,ה יועץ ליד ה זמרים ישן
False,ה טייסים ש ה עובדים אוהבים רוקד
False,ה חקלאי ש מכיר את ה רקדנים רצים
False,ה מלצר ש ה מהנדסים מעריץ נוסע
False,ה טבחים ש ה נהגים מכיר ישנים
True,ה טייס ש ה זמרים מכירים שוחה
False,ה טייסים ש מעריצים את ה שומר צוחק
True,ה טייס מאחורי ה זמרים צוחק
False,ה חקלאי ליד ה זמרים שוחים
True,ה חיילים ש ה מלחין מעריץ חיים
False,ה נהגים מאחורי ה נהגים שוחה
False,ה יועץ ש ה נהג מעריץ רצים
False,ה מלצרים ש ה מהנדסים מכירים צוחק
False,ה טבחים ש ה בנאים מעריץ שוחים
True,ה מנהל ש ה שר אוהב נוסע
False,ה טייסים ליד ה רקדן חי
False,ה טייסים ש ה מלחין מעריצים צוחקים
True,ה יועץ נוסע ו צוחק
False,ה נהג ש ה נהג שונאים רץ
False,ה מנהלים ש ה שר אוהבים רצים
False,ה קצין מאחורי ה מלחינים ישנים
True,ה חקלאים ש מכירים את ה מלחינים נוסעים
False,ה חיילים ש ה שומר שונא רוקד
True,ה טייסים ש ה שר מכיר חיים
True,ה חקלאי ליד ה שומר חי
False,ה טייסים ש ה נהגים אוהבים ישן
False,ה טייסים ש מעריצים את ה נהג רץ
False,ה מנהלים ש ה עובדים מעריץ נוסעים
True,ה יועצים כותבים ב יומן מדי יום ו משחקים כדורגל עם חברים
True,ה רופאים ליד ה שרים רוקדים
False,ה חקלאי מאחורי ה זמרים ישנים
False,ה טבח ש ה בנאי מכיר שוחים
False,ה מלצרים ש אוהבים את ה רקדנים נוסע
False,ה טבחים ש מעריצים את ה בנאי רץ
False,ה חקלאי ש ה עובד מעריצים רוקד
False,ה חייל ש ה נהג אוהבים שוחה
True,ה מנהלים ש אוהבים את ה עובד ישנים
False,ה טייסים ש ה נהגים מכיר צוחקים
True,ה נהג ש ה זמרים שונאים שוחה
False,ה טבחים ש אוהבים את ה רקדן חי
True,ה מלצר ש מעריץ את ה מהנדסים חי
False,ה טבח ש ה בנאי מעריצים ישן
True,ה מלצר ש ה שרים מכירים שוחה
False,ה יועץ ש ה נהג מעריצים ישן
True,ה קצינים ש ה מהנדס שונא רוקדים
True,ה קצינים ישנים ו מבשלים
True,ה טייסים ש אוהבים את ה עובד חיים
True,ה נהגים ש מעריצים את ה מלחין ישנים
False,ה מנהלים ש ה בנאים מכירים רוקד
False,ה רופא ליד ה בנאי רצים
False,ה קצין ש ה רקדן מכירים רץ
False,ה חקלאים רץ
True,ה טייסים ש מעריצים את ה רקדן צוחקים
False,ה טבחים ש ה שומרים אוהב רוקדים
True,ה טבח ש ה שרים שונאים חי
False,ה מלצרים ש אוהבים את ה מלחין שוחה
False,ה טייס ש ה רקדנים אוהבים נוסעים
True,ה מלצר ש ה שומרים אוהבים נוסע
False,ה חייל ש אוהב את ה מהנדסים שוחים
True,ה חיילים ש מעריצים את ה מהנדס שוחים
False,ה טייס ש ה נהג שונאים רץ
False,ה חייל ש ה שר שונא שוחים
False,ה מנהלים ש אוהבים את ה מהנדס צוחק
False,ה מנהלים ש ה טכנאי מעריץ חי
False,ה רופא ש ה טכנאי שונא נוסעים
False,ה יועץ ש ה זמרים אוהבים רוקדים
False,ה יועץ ש ה טכנאי שונא צוחקים
False,ה יועץ מאחורי ה עובד רוקדים
True,ה יועץ ש מכיר את ה מהנדסים רוקד
True,ה מלצרים מאחורי ה מהנדס רוקדים
False,ה מנהל ש מכיר את ה שר שוחים
False,ה יועץ ש ה רקדן אוהבים ישן
False,ה טייס ש ה רקדנים שונאים ישנים
False,ה נהגים ש ה נהגים מעריץ רצים
True,ה מנהל ש מעריץ את ה שומר רוקד
False,ה טבחים ש ה רקדן מכירים רצים
False,ה טבח ש ה שומר מכירים ישן
True,ה טבח ש ה מלחינים אוהבים רץ
True,ה רופא ש ה טכנאי אוהב רוקד
True,ה רופא ש ה זמרים מכירים רוקד
False,ה קצין ש ה טכנאים שונא שוחה
False,ה חיילים ישנים ו שותה
False,ה יועץ ש ה זמרים אוהבים רצים
True,ה טבח ש מעריץ את ה שומר שוחה
False,ה קצינים ש שונאים את ה שרים נוסע
True,ה טבחים ש מכירים את ה טכנאי רצים
False,ה מנהלים ש ה שומר מעריץ נוסע
False,ה רופא ש ה שר מעריץ חיים
False,ה טבחים ש ה שומרים מכיר צוחקים
False,ה מלצרים ש ה נהג אוהב שוחה
True,ה חיילים ש מעריצים את ה מהנדסים חיים
False,ה טבח ש מעריץ את ה מלחין שוחים
False,ה מנהל ליד ה מלחין חיים
False,ה טבחים ש ה עובד שונאים חיים
False,ה מנהלים ש ה עובד שונאים שוחים
True,ה נהגים ש שונאים את ה רקדנים ישנים
True,ה יועץ ש מעריץ את ה מלחין רץ
False,ה מנהל ש מכיר את ה עובדים שוחים
True,ה יועצים ש ה שומרים שונאים רוקדים
True,ה מנהלים ש ה שרים אוהבים חיים
False,ה מלצרים ש אוהבים את ה שומרים נוסע
False,ה מנהל ש אוהב את ה נהג חיים
False,ה נהגים ש ה טכנאי מעריץ רץ
False,ה נהג ש ה שומרים שונא רוקד
False,ה חייל ש שונא את ה עובדים רצים
False,ה יועצים מאחורי ה עובדים רץ
True,ה נהגים ש ה בנאים שונאים חיים
False,ה קצינים ש ה זמר אוהב ישן
True,ה קצין ש ה עובד שונא חי
False,ה טבחים ש ה טכנאים מעריץ חיים
True,ה קצינים ש אוהבים את ה מהנדס שוחים
True,ה מלצרים ש מעריצים את ה שומרים צוחקים
True,ה נהגים ש ה מהנדס אוהב נוסעים
False,ה חייל ליד ה מהנדס ישנים
False,ה חייל ש שונא את ה שר שוחים
False,ה יועצים ש ה בנאים מכירים שוחה
False,ה מנהלים ש ה מהנדסים מעריץ נוסעים
False,ה מנהל ש ה נהג אוהבים רץ
False,ה יועץ מאחורי ה בנאי שוחים
True,ה טבחים ליד ה מהנדס רוקדים
False,ה טבחים ש שונאים את ה עובדים נוסע
True,ה טבחים ש ה טכנאים שונאים חיים
False,ה מלצרים ש מכירים את ה שרים צוחק
False,ה נהגים ש מכירים את ה שר רץ
True,ה נהג ש ה זמר אוהב צוחק
False,ה רופא ש שונא את ה רקדן נוסעים
False,ה רופאים ש ה בנאים מעריצים חי
True,ה מלצרים ש ה שומרים מכירים רוקדים
False,ה חייל ש ה נהגים מכיר רוקד
False,ה מנהל ש שונא את ה מלחינים רוקדים
False,ה מלצרים ש ה זמר אוהבים צוחקים
True,ה חייל ש ה שר שונא חי
True,ה חיילים ש אוהבים את ה מלחינים ישנים
True,ה מנהל ש אוהב את ה נהג רוקד
False,ה רופא ש ה עובדים מכיר נוסע
False,ה נהגים ש מכירים את ה מלחינים שוחה
False,ה נהגים ש ה בנאי אוהבים רוקדים
True,ה מנהל ש מכיר את ה בנאים חי
True,ה קצינים ש ה נהגים שונאים ישנים
True,ה חייל ש אוהב את ה שר ישן
True,ה רופא ש שונא את ה עובדים ישן
False,ה קצינים ש ה נהגים מעריצים רוקד
False,ה רופאים ש אוהבים את ה מהנדס צוחק
True,ה מנהלים מאחורי ה עובד ישנים
False,ה קצין ש ה טכנאי אוהב חיים
False,ה רופאים ש ה טכנאי שונאים חיים
False,ה חקלאי ש ה שר אוהבים שוחה
True,ה טייס ליד ה רקדן נוסע
False,ה טייסים ש ה שומר מכירים רוקדים
False,ה חקלאי שוחה ו שותים
False,ה מנהל ליד ה בנאים שוחים
True,ה מנהל ליד ה שומר נוסע
False,ה מנהל ש ה זמרים שונאים חיים
False,ה חקלאי ש ה טכנאים אוהבים חיים
False,ה יועצים ש ה עובד מעריצים ישנים
False,ה יועץ ש מעריץ את ה שרים ישנים
False,ה טבח ש שונא את ה רקדנים רצים
True,ה טייס ש מעריץ את ה בנאי צוחק
False,ה קצינים מאחורי ה נהג חי
True,ה רופא ש ה מלחינים מעריצים חי
True,ה חייל ליד ה שומרים חי
True,ה טייסים ש אוהבים את ה מלחין רצים
True,ה טייס ש מעריץ את ה שרים שוחה
False,ה רופאים ש שונאים את ה נהגים רץ
False,ה מנהל ש ה זמר שונאים נוסע
True,ה מנהל ש ה מלחינים אוהבים שוחה
True,ה חקלאי ש ה בנאי מעריץ רוקד
True,ה חקלאי ש אוהב את ה מהנדסים נוסע
False,ה חייל ש ה בנאים שונא ישן
False,ה מנהלים ש אוהבים את ה זמרים צוחק
False,ה מנהל ש ה שומר אוהב שוחים
True,ה טייס ש מכיר את ה שומרים רוקד
False,ה טבח ש מכיר את ה טכנאי רצים
False,ה מנהלים ש ה עובד אוהב צוחק
True,ה מלצרים מאחורי ה זמר חיים
True,ה נהג ש אוהב את ה רקדנים רוקד
True,ה חקלאי ש אוהב את ה בנאי רץ
True,ה טבח ש מעריץ את ה מהנדס חי
False,ה מנהל ש ה שר אוהב ישנים
False,ה מלצרים ש ה שרים מעריץ רצים
True,ה חייל ש ה נהג אוהב רוקד
True,ה יועצים ליד ה שומרים רוקדים
False,ה רופאים ש אוהבים את ה מהנדס נוסע
True,ה חייל כותב ב יומן מדי יום ו כותב ב יומן מדי יום
False,ה טייס ש שונא את ה מלחינים רוקדים
False,ה נהגים ש ה בנאים מעריץ צוחקים
False,ה יועצים ש מעריצים את ה זמר צוחק
False,ה חייל ש ה מהנדסים מעריץ ישן
True,ה טייסים ש אוהבים את ה מהנדסים רצים
False,ה טבחים ש ה טכנאי שונא ישן
False,ה חקלאי ש ה שומרים מעריצים רצים
False,ה טבח ש שונא את ה מלחינים חיים
False,ה טבחים ש מעריצים את ה בנאים צוחק
False,ה יועצים ש ה בנאים אוהב חיים
False,ה רופא ש ה רקדן מעריצים רץ
True,ה מלצר מאחורי ה זמרים רץ
False,ה מלצרים ליד ה בנאים נוסע
True,ה רופא ש שונא את ה טכנאים ישן
True,ה מנהל ליד ה שר ישן
